FCID,ANNPRE,ANNTMP,AUGMAXT,CONTPRE,CVPRE,DECMINT,DIFTMP,SMRTMP,SMRTP,ASPTR,DEM,PRR,SLPPCT,TPI450,TC1,TC2,TC3,NBR
58846,735,997.7778,2634.3333,328,9207.8889,65.4444,2569,1582.3333,320,37,1128.4444,16755.4444,24.1111,37.4444,205,139.7778,-34.4444,704.6667
58847,724,957,2554.8889,354.8889,9081.4444,39.1111,2515.8889,1538.6667,313,44.3333,1143.7778,18340.3333,34.1111,-40.1111,265.4444,138.6667,-81.2222,507.5556
58848,728,1135.5556,2936.3333,320,9277.6667,11.1111,2925.6667,1752,359,170.7778,893.4444,15910.4444,25.6667,83.8889,233.3333,163.4444,-41.5556,698
58849,731.3333,1090.3333,2811.4444,316.8889,9271.3333,55.3333,2756.4444,1691.4444,342.8889,132.7778,946.1111,18427.8889,44.3333,4.1111,258.3333,161.2222,-60,618.7778
58850,731,1099,2793,327.3333,9210.7778,64.2222,2728.7778,1704.6667,344.2222,100.5556,929.2222,19030.5556,32,20.4444,216,169.7778,-24.2222,762.1111
58851,744,1142,3103.2222,338.2222,9358.6667,-53,3157.4444,1751.8889,343,193.1111,492.1111,14595.2222,16.7778,-51.1111,196.5556,151.8889,-25.2222,756.6667
58852,740,1175,2960.3333,327,9380.2222,51,2909.6667,1791,356.3333,109.4444,700,17577.6667,32.4444,-48.8889,235.5556,167.4444,-40.8889,685.7778
58853,735,1173,2903.1111,315.3333,9399.6667,88.4444,2814.7778,1791,363.7778,109.4444,897.8889,16868.5556,24.6667,96.1111,239.4444,147.8889,-69.8889,602.4444
58854,737.2222,1125.3333,2818.2222,325.3333,9367.3333,111.6667,2706.4444,1721.5556,345.3333,42.4444,946.6667,16023.3333,33.6667,50.4444,193.1111,140.3333,-23.7778,750.5556
58855,733.6667,1159.6667,2889.3333,329,9322.7778,73.1111,2816.2222,1775.2222,360,79.2222,870,19736.7778,40.4444,42.7778,247.2222,192.5556,-34.8889,751
58856,733,1154.7778,2976.6667,322.8889,9327.2222,17.3333,2959.6667,1768.6667,359.8889,65.6667,665.8889,17423.4444,24.8889,-47.3333,254.8889,171.1111,-56.8889,667.2222
58857,778.6667,1138.2222,2812.6667,394.6667,9227.7778,120,2693,1721.6667,313.2222,50.2222,939.7778,15277.3333,41.2222,64.2222,180.7778,128.2222,-34.4444,704.6667
58858,780,1090.2222,2729,417,9193.3333,114.3333,2614.5556,1664,298.6667,26.5556,1028.2222,19092.3333,19.8889,76.1111,227.8889,175.6667,-38.5556,733.4444
58859,781,1069.2222,2699.7778,424.5556,9137.6667,118.6667,2580.7778,1637,291.7778,152.3333,1110.5556,15205.1111,14.7778,87.7778,204.8889,139.8889,-48,662.5556
58860,779,1095,2746.4444,409.2222,9197.8889,102.1111,2644.4444,1675,300.6667,198.7778,940,11651.2222,62.4444,26.5556,262.6667,113.7778,-100,453.1111
58861,781,1046.3333,2660,417.1111,9141.5556,104.7778,2555.2222,1613.3333,287.7778,54.7778,1062.7778,18358.1111,13.7778,35,185.8889,136.2222,-36.3333,700.6667
58862,781,1048.6667,2660.2222,409.2222,9153,104.5556,2555.8889,1615.7778,289.1111,161.5556,1076.4444,16984.4444,39.2222,63.8889,245.7778,157.6667,-66.1111,626
58863,781,1053.3333,2670.8889,403.6667,9150.6667,116.1111,2554.8889,1616.2222,290,55,1077.3333,14567.3333,55.2222,99.7778,163.8889,115.3333,-29.7778,686
58864,768.6667,912.6667,2433.4444,371,9192.2222,30.2222,2403.6667,1470.6667,271,194.5556,1233.8889,12644.3333,53.6667,-29.1111,191.1111,118.6667,-51.3333,601.6667
58865,771.1111,888.5556,2394.6667,371,9200.8889,8.6667,2386.3333,1447.3333,265.4444,142.1111,1271.5556,18148.7778,44.5556,-9.2222,240.8889,164.8889,-54,666
58866,771,1055,2675,375,9128,94.6667,2580.2222,1626.3333,297,71.2222,1034.2222,18324,17.8889,40.3333,264.6667,129.7778,-86.3333,493.4444
58867,769.1111,1010.6667,2610.6667,375.2222,9117.3333,80.6667,2529.8889,1577.4444,289.2222,84.4444,1060.8889,19111.6667,28.5556,7.4444,295.4444,138.8889,-109,463.3333
58868,769,973.6667,2557.7778,379.8889,9134.3333,57.7778,2500,1542.4444,281.5556,115.5556,1091.6667,18621.4444,48,-40.8889,272.5556,182.5556,-56.2222,665.7778
58869,810,944.4444,2503.5556,431.6667,9278.3333,31.1111,2472.7778,1519.2222,253.5556,149.1111,1200.4444,12773.3333,21.3333,-23.5556,171.6667,106.7778,-37.6667,631.8889
58870,794.1111,934,2488,421.1111,9305,30.3333,2457.6667,1509,259.5556,30.8889,1277.1111,19350.3333,39.8889,-16.7778,221.1111,151.6667,-34.7778,683.2222
58871,763.3333,1009,2656.5556,334.1111,9425.3333,68.1111,2588.7778,1596.3333,303.6667,27.4444,1083.7778,19245.3333,27.5556,-18.4444,218.7778,148.6667,-34.3333,689
58872,762.5556,1050,2730.6667,327,9425.3333,79.3333,2651.3333,1643.3333,314.8889,138.7778,1074.2222,17950.2222,44.5556,6.6667,280.3333,160.6667,-68.4444,593
58873,770.1111,1035.8889,2698,366.8889,9375.1111,74,2623.8889,1627.6667,300.3333,169.8889,1110.3333,16447.3333,17.6667,37.8889,205.8889,138.2222,-35.7778,681.5556
58874,759,1010,2648.2222,316.5556,9423,72.4444,2576,1593.7778,309,134.2222,1241.3333,14623.3333,21.6667,69.5556,205.7778,127.2222,-44.3333,636.2222
58875,758,1073.2222,2761.6667,296.4444,9434.7778,72.4444,2689.1111,1675.1111,330,1.3333,965.2222,17947.6667,52.1111,8.6667,229.6667,153,-40.5556,670.7778
58876,755,1152,2932,271.8889,9450.7778,48.6667,2883.4444,1772.3333,355.6667,107.5556,903.2222,17431.6667,35.4444,81.8889,211.8889,148.2222,-32.5556,716.2222
58877,715.8889,1137.5556,3096.4444,354,9145.1111,-8.8889,3106.2222,1742.2222,362.5556,181.3333,634.3333,15363.3333,38.8889,79.8889,211.6667,149,-30.4444,710.7778
58878,754,949.2222,2596.1111,292.6667,9572.5556,-8.2222,2604.5556,1549.7778,302.2222,41.8889,1314.3333,16780.8889,17.3333,32.6667,190.5556,154,-18.4444,773.7778
58879,761,903,2522.6667,284.8889,9599.5556,-46.7778,2570.3333,1501.8889,292.5556,14.2222,1420.8889,17782.6667,14,19,202.1111,137.5556,-38,665.2222
58880,763,906.6667,2540,282.5556,9592.7778,-45.8889,2586.6667,1504.1111,294,22.1111,1411.2222,17268.2222,32,40.2222,188.1111,134.4444,-27.2222,708.8889
58881,750,1077.3333,2825.8889,296,9532.5556,10.3333,2815.8889,1686,331.6667,41.3333,919.3333,15821.7778,34.2222,-69.1111,174.2222,140.5556,-21.3333,763.3333
58882,751,1065,2776.7778,300,9523.6667,23.8889,2753,1677.3333,330.6667,135.4444,1079,17227.1111,29.1111,16.7778,183.5556,133.6667,-29.3333,716.2222
58883,759,914.2222,2553.4444,295.6667,9568.2222,-39.6667,2594.2222,1516.7778,296.1111,178.2222,1385.2222,12965.6667,27.5556,17.5556,217.5556,105.7778,-76.5556,467.6667
58884,741,1134.5556,2961.6667,311.3333,9478,-14,2975.8889,1751.3333,350.3333,46.7778,914.3333,16064,31.8889,46.5556,215.8889,90,-79.6667,427.8889
58885,755.8889,983,2657.1111,299,9552.4444,2.4444,2655.3333,1585.4444,310.1111,173.3333,1209.7778,14799.7778,29.4444,-34.6667,177.1111,131.2222,-29.7778,706.2222
58886,756.2222,994.2222,2673.6667,299.2222,9562,3.3333,2670.7778,1602.4444,314,188.8889,1187,12475,33.5556,-0.6667,223.8889,165.2222,-28.3333,723.4444
58887,754,965.2222,2637,308,9566,-10.1111,2647.7778,1577.3333,308.6667,104.1111,1162.6667,13133.8889,29.1111,-64.4444,193.4444,140.7778,-29.1111,708.2222
58888,752,984.6667,2664,309.3333,9560.7778,-3.6667,2668.4444,1594.8889,313.3333,68.6667,1252.1111,15194.2222,25.6667,51.4444,173.6667,136.1111,-19.6667,745.2222
58889,749,967.7778,2631.3333,317.4444,9551,-2.1111,2634.6667,1577,310.3333,188.8889,1321.6667,15729.5556,20.6667,48.7778,229,174.7778,-31.4444,728.6667
58890,750,910.4444,2576.5556,321,9543.2222,-53.8889,2631,1517.7778,297.2222,104.7778,1407.7778,18604,24.2222,11.7778,200.4444,133.5556,-48.4444,623.2222
58891,749,986.1111,2660,315.1111,9545.1111,3.1111,2657.2222,1593.5556,313.6667,33.3333,1259.4444,16430.7778,30.7778,34.1111,233.2222,140,-59.2222,592
58892,744.1111,1106.2222,3066.3333,302.1111,9534.3333,-88.5556,3156,1708.3333,337.8889,180.2222,640.5556,12258.8889,29.4444,-67.2222,210.3333,138.1111,-37.1111,659
58893,752,1085.4444,2813.6667,296.3333,9524.3333,22.2222,2791.2222,1698.8889,335.6667,78.4444,981.1111,12713.6667,37.1111,-46.5556,139.1111,104.7778,-15.8889,740.7778
58894,742.2222,1116,3017.2222,313,9477.2222,-58.6667,3076.8889,1719,343,102.6667,786.6667,15050,18.5556,19.7778,233.5556,84.4444,-96.2222,352.6667
58895,745,1097,2900,317.8889,9452.5556,-34.8889,2935.8889,1707.6667,338.4444,3.3333,937.5556,18153,22.6667,19.1111,199.8889,144.7778,-32.2222,705
58896,745.6667,1093.7778,2879,319.6667,9427.5556,-29.6667,2910,1705.8889,337.5556,130.4444,941,12528.3333,35.5556,14.5556,166.3333,122.3333,-21.5556,715.7778
58897,744,1038.3333,2728.1111,332.1111,9401.6667,-2.3333,2731.2222,1642.2222,323.1111,97.6667,1065.3333,13778.8889,34.3333,-32.6667,180.3333,126,-28.8889,697.8889
58982,747,1128,3042.4444,286.6667,9578,-55.7778,3099.5556,1730.3333,344.2222,128.6667,767.2222,18181.8889,29.3333,36.8889,198.8889,150.4444,-25.4444,745.4444
58983,748,1114.4444,3029.7778,284.6667,9583.1111,-56.7778,3087.7778,1712.8889,340.3333,114.4444,788,18111.5556,19.6667,46,194.5556,123.3333,-39.8889,638.3333
58984,751,1099.5556,2928.8889,279.5556,9595.8889,-41.5556,2971.4444,1703.5556,336.7778,126.6667,887.3333,17939.7778,26,56,287.3333,84.6667,-121,277
58985,752.6667,1103.7778,2910.6667,277,9602.1111,-41.2222,2953,1714.7778,337.6667,190.5556,932,13504.6667,29.2222,28,233.3333,95.8889,-84.5556,409.6667
58986,768,1075,2816.1111,260.6667,9642.5556,-71.3333,2888.6667,1668.5556,324,51.2222,989.7778,19846.6667,30.6667,101.8889,259.7778,164.4444,-69.4444,606.4444
58987,751.7778,1092.4444,2947.3333,278.6667,9597.5556,-51.6667,3000.1111,1689,334,43,793.3333,15633.6667,48.4444,-13.4444,187.5556,101.1111,-45.3333,572.6667
58988,760,1106.1111,2890.6667,267,9622.6667,-30.3333,2921.6667,1714.6667,334,85.1111,800.7778,13347.5556,24.1111,-103,180.3333,127.3333,-31.8889,677.8889
58989,765,1096,2916,257.3333,9644,-56,2973,1671,326.8889,124.1111,817.3333,13163.6667,41.6667,83.4444,166.5556,120.8889,-22.3333,716.8889
58990,759,1086.3333,2975.8889,262.3333,9630.8889,-72.5556,3049.4444,1663.6667,327.3333,108.4444,746.2222,14346.8889,24.7778,81,226.4444,166.2222,-33,728.6667
58991,756,1089,3005.2222,268.3333,9619.1111,-64.4444,3070.5556,1668.3333,329,123.1111,743.4444,10114.6667,64.1111,53.1111,141.8889,108.5556,-16.3333,753.6667
58992,754,1071,3017.3333,269,9616.7778,-86,3104.5556,1648,326,191.5556,657.7778,12506.7778,60.2222,16,241.1111,172.1111,-40,703
58993,752,1105,3080,274,9607.6667,-55.6667,3136.6667,1695.6667,336.2222,147.2222,508.6667,16287.7778,5,-49.8889,234.8889,181.7778,-34.8889,723.8889
58994,740.7778,1073.4444,2824.1111,311,9524,7.3333,2817,1687.7778,335,60.8889,1147,15134.5556,39.5556,84.5556,175.5556,113.2222,-39.6667,630.1111
58995,745,1048.6667,2755.6667,306.6667,9525.7778,27,2728.4444,1656.8889,327,182.8889,1143.6667,11925.2222,33.8889,39.5556,130.5556,94.1111,-21.6667,702.8889
59072,723.8889,817.2222,2730.1111,587.5556,8768.8889,-394.2222,3125.3333,1427,269.3333,38.6667,1174.1111,18443.2222,28.2222,9.4444,201.8889,153.4444,-23.3333,745.1111
59073,713,888.6667,2748.1111,775,8075.1111,-247.6667,2997,1503.3333,279,21.5556,1053.1111,19434.3333,28.5556,-28.7778,171.2222,137.4444,-15.4444,785.1111
59074,714.4444,927,2848,767,8126.1111,-268,3117.1111,1548,287,51.5556,1052.3333,14727.8889,54.5556,13,143.3333,108.8889,-14.8889,754
59082,723,826.7778,2682,766.6667,8273,-285.6667,2968.6667,1459.3333,267.1111,93.8889,1409.1111,13610,37.6667,38.8889,144.5556,96.6667,-25.4444,679.8889
59083,722,848.7778,2682.6667,784.5556,8181.6667,-249,2932.7778,1481.2222,269.2222,1.4444,1376.6667,18721.3333,27.8889,6,163.2222,117.4444,-16,732.6667
59093,711,898.8889,2754.4444,767.6667,8068,-248.2222,3003.6667,1508,280.8889,41.1111,1075.1111,16371.4444,20.1111,22,198.6667,139.6667,-30.8889,709.7778
59117,798,921,2466.4444,425.1111,9297,21,2445.5556,1493.1111,254.8889,60.5556,1322.3333,18894.1111,20.4444,44.3333,199.1111,155,-15.2222,778.5556
59121,744,968.5556,2572.7778,293,9299.2222,46.5556,2526.5556,1550.7778,309.6667,190.7778,1248.7778,9277.5556,60.3333,32.2222,137.4444,90.8889,-26.4444,663.2222
59153,746.4444,1101.8889,2883.6667,299.8889,9536.4444,1,2883.2222,1720.3333,338.6667,192.3333,928.8889,12872.3333,66.7778,-32,244.5556,184.2222,-43.4444,715.1111
59154,751.8889,1103.8889,2890.7778,293,9548.4444,-11.8889,2903.2222,1724.8889,337.5556,110,922,13194.1111,25.8889,-32.1111,168.8889,146.7778,-12.6667,802
59155,751.4444,1108,2867.6667,296,9532,2.8889,2865,1730.7778,339.5556,84.3333,958.8889,13700.8889,40.5556,3.8889,159.2222,125.5556,-15.1111,756.3333
59157,753.4444,1006.1111,2683,292.1111,9554.3333,30.2222,2652.4444,1611.6667,314,155,1180.2222,14168.3333,21.3333,19.3333,153.2222,119.2222,-18.8889,746.5556
59158,751,1046.7778,2755,295.6667,9544.3333,31.1111,2723.7778,1660.6667,324.7778,58.4444,1141,14722.8889,55,46.1111,165.8889,139.5556,-12.8889,794.2222
59180,742,1103.6667,3047.6667,313,9486.1111,-99.1111,3147.7778,1710,341,96.5556,766.5556,13716,31,27.5556,185.7778,124.8889,-37.8889,645.1111
59181,745,1113.4444,2938.1111,313,9497.3333,-30.6667,2969.8889,1729.7778,343,190.8889,848.1111,11504.3333,32.8889,-15.5556,159.1111,129.3333,-12.4444,789.2222
59183,745,1104.4444,2927,314.5556,9488.2222,-31,2959,1715.4444,340,95.2222,860.2222,13615.2222,32.8889,-23.7778,158.2222,133.2222,-10.1111,809.5556
59185,742,953.6667,2587.6667,344,9425,-9.1111,2597.3333,1546.6667,304.1111,43.5556,1262.7778,16013,38.1111,11.4444,172.5556,125.4444,-25.8889,711.8889
59187,787.6667,934.6667,2511.8889,423,9298.7778,20.3333,2491.3333,1513.8889,263.1111,35,1217.2222,20339.2222,37.3333,31.2222,213.1111,163.2222,-22.8889,749.6667
59191,756.2222,989.3333,2662,294,9547.5556,11.7778,2650.3333,1591.2222,310.8889,59.6667,1215.8889,15202.2222,31.4444,-24.8889,171.5556,114.5556,-34.2222,668.4444
59193,743,734.5556,2237.6667,390,9295,-177,2415.5556,1308.3333,254.4444,42.7778,1664,15151.4444,68.5556,1.3333,160.5556,108.7778,-27,687.3333
59196,741,835.2222,2387.3333,390.8889,9288,-75.1111,2463.1111,1406.8889,274,150.1111,1419.6667,11415.3333,33.1111,-52.1111,158.5556,105.3333,-33.4444,647
59197,739,1177.6667,2932.3333,327,9365,70.2222,2862.3333,1794.5556,358,130,685.8889,15438.6667,25,-84.5556,185.3333,131.6667,-25.8889,731.7778
59212,766.5556,1183.3333,2748,388.8889,9222.1111,301.4444,2446.6667,1680.5556,309,165.8889,546.4444,11998.5556,33.4444,-7.3333,153.4444,126.3333,-17.6667,766.8889
59213,776.6667,1117.6667,2626.5556,444.2222,9070.4444,234.2222,2392.1111,1620.3333,291.6667,185,744.8889,15714.7778,22.8889,-38.1111,216.4444,172.6667,-22.8889,764.1111
59219,745,1114,2850.6667,306.3333,9497,25,2826,1733.7778,345.1111,188.4444,1011,14821.1111,31.4444,15.8889,197.4444,137.1111,-39.1111,666.7778
59220,746,1120.7778,2927.5556,297,9537,-13,2940.7778,1739.8889,347.2222,186.6667,957.8889,11062,45.6667,43.8889,140.4444,107.3333,-16.4444,736.6667
59221,747,1119,2908.3333,296.3333,9536.7778,-1.6667,2909.8889,1738,347,199.1111,966.8889,11985.5556,46.4444,44.3333,181.1111,134.1111,-28.4444,715.1111
59223,749,1118.7778,2902.6667,296,9532.6667,3.1111,2899.7778,1737,346,10,983.1111,18099.4444,26,50.7778,233.7778,90.1111,-96,365
59224,745,1117.3333,2916.2222,307.4444,9501.6667,-7.1111,2923.5556,1732.4444,344.8889,92,866.6667,18760,44.7778,-6.7778,281,99.2222,-113.8889,359.4444
59237,743,708.8889,2184.3333,392,9298,-194.6667,2379.8889,1290.7778,250.3333,85.7778,1742.3333,12530.2222,56.4444,0.5556,133,92.6667,-21.7778,691.7778
59250,798.1111,941.8889,2499,420.6667,9305,36.3333,2462.7778,1517.6667,260,66,1259.7778,16978.2222,10.8889,6.1111,203,139.3333,-35,704.4444
59251,801.1111,943.7778,2503.3333,426.2222,9296.1111,38,2465.3333,1517.8889,258.1111,34.1111,1217,16825.8889,15.6667,-16.7778,188.2222,140.4444,-14.8889,782.2222
59253,755,991.7778,2653.4444,289,9561.3333,22.3333,2631.1111,1594.5556,310.6667,46.2222,1207.7778,16711.3333,17.3333,5.1111,206.4444,162,-25.8889,746.5556
59255,739,892.4444,2476.6667,376.7778,9307,-29.1111,2506.5556,1473,289.5556,178.1111,1462,11138.1111,43.3333,42.1111,162.4444,111.2222,-30,685.1111
59261,743,702,2183.5556,392,9298,-201.7778,2386.4444,1280.8889,248.4444,18.6667,1782,20920.8889,43.5556,54,212.5556,159.8889,-24.6667,730
59262,741,794.8889,2339.6667,385,9299,-126,2466.8889,1361,265.3333,89.8889,1592.7778,13240.8889,46.5556,19.3333,143.6667,101.5556,-26.1111,696.6667
59263,741,801.2222,2354.6667,384,9299,-121.4444,2477,1365,266.3333,43.2222,1524.4444,20085.1111,40.7778,-18,224.6667,184.3333,-19.7778,769.7778
59265,741,783.6667,2323.6667,385,9298,-136.7778,2461.4444,1348,262.6667,38,1566.3333,20571.1111,49.4444,7.5556,225.4444,159.1111,-42.8889,667.6667
59267,740.8889,805.2222,2359.6667,382.7778,9299,-116.3333,2477,1372,268,72.6667,1613.3333,18077.8889,16.4444,64.8889,206.8889,167.6667,-12.7778,775.6667
59273,743,714,2201.2222,391.1111,9296,-193,2395.3333,1292.2222,250.7778,22.7778,1708.6667,16998.5556,57.3333,3.5556,150.3333,105.2222,-21.6667,710.3333
59275,739,844.2222,2404.8889,379,9292,-78.1111,2484,1414.3333,278.3333,18.8889,1492.3333,19540.6667,23.7778,39,194.1111,148.2222,-26.7778,732.7778
59295,784.2222,1028,2457.5556,444.8889,9024.4444,177.3333,2280.2222,1527.6667,270.3333,98.3333,978.3333,15135.8889,19.2222,5.7778,161.2222,120.3333,-22.2222,729.1111
59296,746,1171,2570.1111,430.3333,9190,325.6667,2244.5556,1611.3333,302,2.5556,335.5556,18475.5556,37.3333,13,265.3333,225.3333,-30.7778,770.2222
59297,754,1179,2722.8889,449.5556,9247,199,2524,1658.4444,306,197,189.7778,12458.7778,31.4444,-77.5556,260.8889,160.2222,-71.6667,580.4444
59298,751,1184.5556,2772.1111,440.3333,9251.4444,187.3333,2584.7778,1674.3333,310,186.8889,210,10227,51.1111,-92.8889,238.8889,183.3333,-46.6667,692.7778
59300,834,1180.4444,2658.6667,475.3333,9557,362,2296.5556,1662.5556,268,195,625.7778,13510.6667,31.3333,-1.6667,196.4444,139.1111,-33.1111,687.2222
59308,767.5556,1187.7778,2773.6667,380.2222,9254.2222,301.6667,2471.8889,1687,310,197.7778,502.1111,14055.8889,22.7778,5.6667,148.5556,115.6667,-20,742.8889
59309,747,1172.6667,2536.3333,412.6667,9290.4444,238.7778,2297.4444,1605.1111,302,103.1111,129.6667,11662,27.5556,-143.6667,261.7778,158.7778,-74.4444,566.2222
59313,733,1062.1111,2800.8889,378.6667,9256.3333,-35.1111,2837.1111,1668.7778,332.6667,1.2222,902.5556,17772.3333,40.2222,-54.3333,232.6667,173.8889,-43,696.7778
59316,745,1113.4444,2939,313,9496.8889,-30.4444,2970.6667,1731.3333,343,159,843.8889,10647.5556,35,-50.4444,158.3333,114,-26.2222,698.2222
59319,744,1087.7778,2812.1111,328,9441.7778,2,2810.6667,1706,336.3333,55.6667,989.7778,15802.3333,18.8889,-16,162.7778,110.5556,-30,678.4444
59320,744,1108,2959.8889,313,9483.4444,-43,3003.7778,1712.3333,340,59.5556,832,15331.7778,28.1111,-13.7778,180.5556,142.2222,-23,754.5556
59322,739,1100.5556,2975.8889,352,9295,-70.5556,3047,1704.2222,338,158.1111,818.6667,9707.6667,55.1111,11.6667,151.8889,115.3333,-15.4444,759.1111
59324,741,788.7778,2326.2222,385,9290,-130.5556,2458,1345.7778,263.3333,154.3333,1608.3333,15614.2222,16.3333,87.6667,177.7778,117.7778,-40.2222,641.2222
59329,740,865.3333,2422.6667,388,9285.7778,-48.1111,2471.4444,1443.7778,282,170.4444,1467.4444,15861.5556,41,7.4444,178.6667,129.1111,-28.1111,706
59330,738,887.5556,2454.6667,389.4444,9283.3333,-27.6667,2482.6667,1462.3333,287,0,1317.7778,18382.8889,36.6667,-25.3333,228.5556,143.7778,-63.6667,583.2222
59334,740.6667,892.1111,2439,314.6667,9227.3333,-7.8889,2447.7778,1473.7778,295,153.3333,1355.1111,17730.5556,28.2222,21.1111,246.5556,145.8889,-67.3333,595.8889
59341,736,1145.6667,2983.1111,332,9334.7778,1.7778,2981.8889,1758.5556,352.3333,147.3333,737.8889,10225.4444,46.5556,-1.7778,137.2222,84.4444,-25.4444,670.2222
59342,745,1152.6667,3060,328.6667,9373.7778,-36,3096.7778,1759.8889,346,180.7778,593.5556,15318.8889,30.1111,-33.6667,307.7778,136,-126.4444,442.6667
59343,744.8889,1147.4444,3076.5556,330,9368.4444,-41.1111,3118.7778,1755.5556,345.6667,135.3333,557.6667,15516,14.4444,-49.2222,238.8889,169.4444,-46.7778,684
59344,736,1145.3333,2917.2222,308.4444,9302.3333,47.1111,2870,1764.5556,359,68.6667,718.7778,18648.8889,54,-57.7778,300.2222,165.1111,-82.2222,571.4444
59351,737,979.8889,2594.6667,323.5556,9204.3333,49.7778,2544.6667,1561.2222,313.6667,185.1111,1137.2222,10138.7778,52.1111,20.6667,258.5556,97.8889,-101.8889,352
59352,739,922.7778,2483.7778,313.4444,9237.3333,21.2222,2462.6667,1499.1111,300,30,1381.3333,19750.8889,25.2222,83.4444,199.3333,139.3333,-28.5556,712.2222
59353,739,911,2464.3333,315.5556,9229.8889,12.4444,2452,1486.8889,297.5556,173.3333,1364,10594.2222,46.2222,45.1111,185.5556,110.7778,-48.6667,589.7778
59370,734,1144.3333,3065.1111,295,9371.8889,-21.8889,3088,1756.6667,360.6667,136.6667,704.4444,10982.5556,42.1111,6.6667,125.2222,83.5556,-18.5556,724.6667
59371,734,1143.6667,3058.4444,295,9369.1111,-22.7778,3082,1756.7778,360.3333,115.1111,716.2222,11350.8889,46.7778,17.1111,117,80,-14.5556,731.5556
59372,736.1111,1131.8889,2915.8889,306.8889,9286,28,2887.6667,1752,354.7778,38.2222,665.8889,16735.8889,28.1111,-107.6667,228.2222,118.3333,-67.3333,531.2222
59387,753,962,2548.8889,391,9101.6667,53.6667,2495.3333,1531,287.3333,175.4444,1184.3333,16265.8889,21.3333,25.1111,239.7778,155.5556,-48.4444,655.7778
59396,769,1201.8889,2828.6667,369.1111,9311.7778,312.8889,2515.6667,1701.4444,313,195,398.4444,12098.7778,35.7778,-19.1111,176.3333,142.5556,-20.5556,771.1111
59397,766,1178.8889,2792.2222,383.3333,9318.6667,272,2519.8889,1670.1111,307.8889,33.4444,318.8889,15214.3333,33.5556,-51.2222,174.3333,130.7778,-29.2222,722.3333
59398,787,1021.1111,2442.3333,416.6667,9180.8889,176.8889,2265.2222,1519.1111,269.7778,92.6667,968.5556,15425.1111,17.8889,-8,159.8889,127.4444,-16.5556,766.8889
59399,782,1065.1111,2527,384.2222,9184.5556,204.3333,2322.3333,1548.4444,281.1111,75.3333,849.3333,14346.4444,32,1.1111,170.8889,134,-16.8889,763.3333
59400,771.8889,1110.5556,2577.8889,398.4444,9141.3333,253.3333,2324.6667,1596.6667,292,198.2222,720.1111,14867.1111,24.1111,6.3333,181.5556,138.5556,-21.6667,752.8889
